 IPEC_PMODB_CHETEST: Reconstructed perturbed mod b by chebyshev
 
    jac_out = boozer  
      cstep =    200      mpert =  33   mthsurf = 960
 
              psi    m       real(lagb)       imag(lagb)
   2.52344810E-01   16   4.10354433E-07  -3.26562812E-07
   2.52344810E-01   17   3.58452244E-07  -3.13280599E-07
   2.52344810E-01   18   3.32894010E-07  -2.89464033E-07
   2.52344810E-01   19   3.25431096E-07  -2.56253026E-07
   2.52344810E-01   20   3.21778630E-07  -2.47485566E-07
   2.57290787E-01  -12  -2.57381163E-07   3.14811443E-07
   2.57290787E-01  -11  -2.84907382E-07   2.80685636E-07
   2.57290787E-01  -10  -3.53146484E-07   2.66167592E-07
   2.57290787E-01   -9  -4.04951397E-07   3.55772396E-07
   2.57290787E-01   -8  -3.49365002E-07   4.18592782E-07
   2.57290787E-01   -7  -3.50244519E-07   5.92956649E-07
   2.57290787E-01   -6  -8.08357036E-07   1.04906924E-06
   2.57290787E-01   -5  -1.37270753E-06   1.62562618E-06
   2.57290787E-01   -4  -1.42420015E-06   2.39305919E-06
   2.57290787E-01   -3   3.96837478E-06  -1.52012529E-06
   2.57290787E-01   -2   2.11372298E-05  -4.58830049E-05
   2.57290787E-01   -1   9.59433132E-05  -2.36396153E-04
   2.57290787E-01    0  -4.87954128E-04   1.56326273E-03
   2.57290787E-01    1   5.80592474E-05  -2.98697249E-05
   2.57290787E-01    2  -4.65912279E-05   6.40627904E-05
   2.57290787E-01    3  -1.15642660E-06   1.43759157E-05
   2.57290787E-01    4  -1.20174904E-05   1.22308127E-05
   2.57290787E-01    5   2.81870683E-06  -2.26879708E-06
   2.57290787E-01    6   1.10621538E-05  -1.18527043E-05
   2.57290787E-01    7   5.21916238E-06  -3.52257565E-06
   2.57290787E-01    8   4.84106219E-06  -4.34612025E-06
   2.57290787E-01    9   2.49376999E-06  -2.13643764E-06
   2.57290787E-01   10   1.63932322E-06  -1.81784269E-06
   2.57290787E-01   11   1.19693527E-06  -1.10567316E-06
   2.57290787E-01   12   9.52969585E-07  -8.68759242E-07
   2.57290787E-01   13   7.02328825E-07  -6.54589349E-07
   2.57290787E-01   14   5.77179174E-07  -5.20727645E-07
   2.57290787E-01   15   4.98610916E-07  -4.63027655E-07
   2.57290787E-01   16   4.40032923E-07  -3.46949298E-07
   2.57290787E-01   17   3.83817195E-07  -3.34696504E-07
   2.57290787E-01   18   3.56311031E-07  -3.09863603E-07
   2.57290787E-01   19   3.48218245E-07  -2.73013085E-07
   2.57290787E-01   20   3.44154393E-07  -2.63197161E-07
   2.62236764E-01  -12  -2.62220517E-07   3.17009485E-07
   2.62236764E-01  -11  -2.90110221E-07   2.78971346E-07
   2.62236764E-01  -10  -3.58487002E-07   2.61403252E-07
   2.62236764E-01   -9  -4.10369600E-07   3.54019562E-07
   2.62236764E-01   -8  -3.54419202E-07   4.15199480E-07
   2.62236764E-01   -7  -3.51880045E-07   5.98662718E-07
   2.62236764E-01   -6  -8.22955266E-07   1.06448852E-06
   2.62236764E-01   -5  -1.39729994E-06   1.64669047E-06
   2.62236764E-01   -4  -1.44604831E-06   2.39148293E-06
   2.62236764E-01   -3   4.17899680E-06  -1.68188721E-06
   2.62236764E-01   -2   2.21318441E-05  -4.80050704E-05
   2.62236764E-01   -1   9.77932736E-05  -2.41206819E-04
   2.62236764E-01    0  -4.88572100E-04   1.56776630E-03
   2.62236764E-01    1   5.88043009E-05  -3.03192620E-05
   2.62236764E-01    2  -4.61428727E-05   6.27532249E-05
   2.62236764E-01    3  -1.41486137E-06   1.45322197E-05
   2.62236764E-01    4  -1.22983514E-05   1.26326110E-05
   2.62236764E-01    5   2.84977286E-06  -2.20707975E-06
   2.62236764E-01    6   1.11221626E-05  -1.19962349E-05
   2.62236764E-01    7   5.24669071E-06  -3.48757573E-06
   2.62236764E-01    8   4.89711302E-06  -4.39304722E-06
   2.62236764E-01    9   2.52538628E-06  -2.15181814E-06
   2.62236764E-01   10   1.66046873E-06  -1.83807614E-06
   2.62236764E-01   11   1.21280144E-06  -1.11565736E-06
   2.62236764E-01   12   9.67951644E-07  -8.77846171E-07
   2.62236764E-01   13   7.12424454E-07  -6.59489637E-07
   2.62236764E-01   14   5.84927667E-07  -5.24787987E-07
   2.62236764E-01   15   5.07229510E-07  -4.69566192E-07
   2.62236764E-01   16   4.46548724E-07  -3.47359642E-07
   2.62236764E-01   17   3.88567119E-07  -3.38287493E-07
   2.62236764E-01   18   3.61064158E-07  -3.14224661E-07
   2.62236764E-01   19   3.52924810E-07  -2.74808389E-07
   2.62236764E-01   20   3.48493629E-07  -2.64240537E-07
   2.67182740E-01  -12  -2.53288089E-07   3.01999214E-07
   2.67182740E-01  -11  -2.79764235E-07   2.60839279E-07
   2.67182740E-01  -10  -3.43939083E-07   2.40368718E-07
   2.67182740E-01   -9  -3.92289904E-07   3.31847884E-07
   2.67182740E-01   -8  -3.38864787E-07   3.87205525E-07
   2.67182740E-01   -7  -3.33009453E-07   5.76398633E-07
   2.67182740E-01   -6  -7.94979694E-07   1.03307554E-06
   2.67182740E-01   -5  -1.35444764E-06   1.59397978E-06
   2.67182740E-01   -4  -1.40127457E-06   2.28629957E-06
   2.67182740E-01   -3   4.39737046E-06  -1.89402910E-06
   2.67182740E-01   -2   2.33997641E-05  -5.02625414E-05
   2.67182740E-01   -1   1.00006398E-04  -2.46593934E-04
   2.67182740E-01    0  -4.89786141E-04   1.57354181E-03
   2.67182740E-01    1   5.95813177E-05  -3.12737946E-05
   2.67182740E-01    2  -4.47810634E-05   6.15458531E-05
   2.67182740E-01    3  -1.76550859E-06   1.42552050E-05
   2.67182740E-01    4  -1.20461675E-05   1.25675057E-05
   2.67182740E-01    5   2.65619526E-06  -1.92458086E-06
   2.67182740E-01    6   1.05387517E-05  -1.14431510E-05
   2.67182740E-01    7   4.96362916E-06  -3.22706481E-06
   2.67182740E-01    8   4.67743703E-06  -4.18534835E-06
   2.67182740E-01    9   2.41386438E-06  -2.04029205E-06
   2.67182740E-01   10   1.58961038E-06  -1.75457579E-06
   2.67182740E-01   11   1.16220024E-06  -1.06290073E-06
   2.67182740E-01   12   9.31462247E-07  -8.38314204E-07
   2.67182740E-01   13   6.84616179E-07  -6.27715037E-07
   2.67182740E-01   14   5.61572619E-07  -5.00031441E-07
   2.67182740E-01   15   4.90039789E-07  -4.51520373E-07
   2.67182740E-01   16   4.29835503E-07  -3.27901447E-07
   2.67182740E-01   17   3.72679311E-07  -3.24079797E-07
   2.67182740E-01   18   3.47152848E-07  -3.02547182E-07
   2.67182740E-01   19   3.39566700E-07  -2.61704882E-07
   2.67182740E-01   20   3.34821505E-07  -2.50702294E-07
   2.72128717E-01  -12  -2.31137508E-07   2.70669584E-07
   2.72128717E-01  -11  -2.54477089E-07   2.27256841E-07
   2.72128717E-01  -10  -3.10329022E-07   2.04159083E-07
   2.72128717E-01   -9  -3.51703909E-07   2.90520841E-07
   2.72128717E-01   -8  -3.03528963E-07   3.36189059E-07
   2.72128717E-01   -7  -2.94709865E-07   5.27908590E-07
   2.72128717E-01   -6  -7.26330213E-07   9.57342547E-07
   2.72128717E-01   -5  -1.24711698E-06   1.47113248E-06
   2.72128717E-01   -4  -1.29287022E-06   2.08386060E-06
   2.72128717E-01   -3   4.62128827E-06  -2.15102865E-06
   2.72128717E-01   -2   2.49110971E-05  -5.26064271E-05
   2.72128717E-01   -1   1.02534460E-04  -2.52453320E-04
   2.72128717E-01    0  -4.91491885E-04   1.58026386E-03
   2.72128717E-01    1   6.03863213E-05  -3.26803354E-05
   2.72128717E-01    2  -4.25761772E-05   6.04325635E-05
   2.72128717E-01    3  -2.19398608E-06   1.35670664E-05
   2.72128717E-01    4  -1.12829959E-05   1.20487229E-05
   2.72128717E-01    5   2.24737401E-06  -1.43489225E-06
   2.72128717E-01    6   9.34658276E-06  -1.02270610E-05
   2.72128717E-01    7   4.38615252E-06  -2.75500540E-06
   2.72128717E-01    8   4.19527119E-06  -3.73527206E-06
   2.72128717E-01    9   2.16578408E-06  -1.80811601E-06
   2.72128717E-01   10   1.43096218E-06  -1.57229020E-06
   2.72128717E-01   11   1.04822414E-06  -9.50529193E-07
   2.72128717E-01   12   8.45859189E-07  -7.52526723E-07
   2.72128717E-01   13   6.20679034E-07  -5.61165320E-07
   2.72128717E-01   14   5.08623348E-07  -4.47997862E-07
   2.72128717E-01   15   4.48269176E-07  -4.10090142E-07
   2.72128717E-01   16   3.91024173E-07  -2.89718779E-07
   2.72128717E-01   17   3.37197729E-07  -2.93019268E-07
   2.72128717E-01   18   3.15539261E-07  -2.75656953E-07
   2.72128717E-01   19   3.09091194E-07  -2.34541812E-07
   2.72128717E-01   20   3.04092623E-07  -2.23427836E-07
   2.77074694E-01  -12  -1.96976640E-07   2.24723569E-07
   2.77074694E-01  -11  -2.15594755E-07   1.79968638E-07
   2.77074694E-01  -10  -2.59426279E-07   1.54636253E-07
   2.77074694E-01   -9  -2.90716698E-07   2.32261378E-07
   2.77074694E-01   -8  -2.50212862E-07   2.64899211E-07
   2.77074694E-01   -7  -2.39021360E-07   4.56251119E-07
   2.77074694E-01   -6  -6.20922221E-07   8.42020476E-07
   2.77074694E-01   -5  -1.08146602E-06   1.28526258E-06
   2.77074694E-01   -4  -1.12696258E-06   1.79535189E-06
   2.77074694E-01   -3   4.84809323E-06  -2.44492327E-06
   2.77074694E-01   -2   2.66226517E-05  -5.49819960E-05
   2.77074694E-01   -1   1.05310917E-04  -2.58650831E-04
   2.77074694E-01    0  -4.93567124E-04   1.58757559E-03
   2.77074694E-01    1   6.12128396E-05  -3.44631857E-05
   2.77074694E-01    2  -3.96404189E-05   5.94034450E-05
   2.77074694E-01    3  -2.68173254E-06   1.25102101E-05
   2.77074694E-01    4  -1.00563232E-05   1.11119682E-05
   2.77074694E-01    5   1.64350581E-06  -7.62078258E-07
   2.77074694E-01    6   7.61075776E-06  -8.41474636E-06
   2.77074694E-01    7   3.54515886E-06  -2.09597770E-06
   2.77074694E-01    8   3.47694770E-06  -3.06718926E-06
   2.77074694E-01    9   1.79453702E-06  -1.46758259E-06
   2.77074694E-01   10   1.19310704E-06  -1.30110056E-06
   2.77074694E-01   11   8.77123596E-07  -7.84647251E-07
   2.77074694E-01   12   7.15942313E-07  -6.25158303E-07
   2.77074694E-01   13   5.24186855E-07  -4.63482750E-07
   2.77074694E-01   14   4.29064998E-07  -3.71593845E-07
   2.77074694E-01   15   3.84363190E-07  -3.47639330E-07
   2.77074694E-01   16   3.32345319E-07  -2.34901069E-07
   2.77074694E-01   17   2.84144492E-07  -2.46892066E-07
   2.77074694E-01   18   2.68066250E-07  -2.35134918E-07
   2.77074694E-01   19   2.63296097E-07  -1.94863117E-07
   2.77074694E-01   20   2.58110084E-07  -1.83953077E-07
   2.82020670E-01  -12  -1.52588403E-07   1.66569088E-07
   2.82020670E-01  -11  -1.65113116E-07   1.21387389E-07
   2.82020670E-01  -10  -1.93827065E-07   9.43133340E-08
   2.82020670E-01   -9  -2.12408468E-07   1.60110530E-07
   2.82020670E-01   -8  -1.81572750E-07   1.77083078E-07
   2.82020670E-01   -7  -1.68814086E-07   3.65600053E-07
   2.82020670E-01   -6  -4.84426422E-07   6.93750573E-07
   2.82020670E-01   -5  -8.66437638E-07   1.04649754E-06
   2.82020670E-01   -4  -9.12406807E-07   1.43608896E-06
   2.82020670E-01   -3   5.07475563E-06  -2.76574070E-06
   2.82020670E-01   -2   2.84802584E-05  -5.73311796E-05
   2.82020670E-01   -1   1.08254413E-04  -2.65028942E-04
   2.82020670E-01    0  -4.95878240E-04   1.59510642E-03
   2.82020670E-01    1   6.20520399E-05  -3.65284356E-05
   2.82020670E-01    2  -3.61210197E-05   5.84476868E-05
   2.82020670E-01    3  -3.20700710E-06   1.11444380E-05
   2.82020670E-01    4  -8.43586373E-06   9.81289243E-06
   2.82020670E-01    5   8.74254491E-07   6.08386765E-08
   2.82020670E-01    6   5.42260622E-06  -6.10178172E-06
   2.82020670E-01    7   2.48426791E-06  -1.28362436E-06
   2.82020670E-01    8   2.56016835E-06  -2.21599682E-06
   2.82020670E-01    9   1.31944697E-06  -1.03622263E-06
   2.82020670E-01   10   8.88434574E-07  -9.55174337E-07
   2.82020670E-01   11   6.57897002E-07  -5.73940193E-07
   2.82020670E-01   12   5.48636921E-07  -4.62890718E-07
   2.82020670E-01   13   4.00278123E-07  -3.39816582E-07
   2.82020670E-01   14   3.27163118E-07  -2.74904047E-07
   2.82020670E-01   15   3.01823219E-07  -2.67540358E-07
   2.82020670E-01   16   2.56982418E-07  -1.66349617E-07
   2.82020670E-01   17   2.16387596E-07  -1.88207782E-07
   2.82020670E-01   18   2.07336006E-07  -1.83212815E-07
   2.82020670E-01   19   2.04710925E-07  -1.44817303E-07
   2.82020670E-01   20   1.99406657E-07  -1.34405256E-07
   2.86966647E-01  -12  -1.00227502E-07   9.91805542E-08
   2.86966647E-01  -11  -1.05562337E-07   5.44569854E-08
   2.86966647E-01  -10  -1.16803301E-07   2.62119898E-08
   2.86966647E-01   -9  -1.20655315E-07   7.77521757E-08
   2.86966647E-01   -8  -1.00965468E-07   7.72711461E-08
   2.86966647E-01   -7  -8.76209732E-08   2.60999647E-07
   2.86966647E-01   -6  -3.23935559E-07   5.20696824E-07
   2.86966647E-01   -5  -6.13236531E-07   7.67390835E-07
   2.86966647E-01   -4  -6.60264479E-07   1.02464236E-06
   2.86966647E-01   -3   5.29796998E-06  -3.10201550E-06
   2.86966647E-01   -2   3.04215584E-05  -5.95950851E-05
   2.86966647E-01   -1   1.11272925E-04  -2.71414345E-04
   2.86966647E-01    0  -4.98286810E-04   1.60248952E-03
   2.86966647E-01    1   6.28929882E-05  -3.87691899E-05
   2.86966647E-01    2  -3.21920082E-05   5.75544282E-05
   2.86966647E-01    3  -3.74601821E-06   9.54341707E-06
   2.86966647E-01    4  -6.50942978E-06   8.22371516E-06
   2.86966647E-01    5  -2.29773337E-08   9.93765681E-07
   2.86966647E-01    6   2.89438175E-06  -3.40695144E-06
   2.86966647E-01    7   1.25728948E-06  -3.58720292E-07
   2.86966647E-01    8   1.49180440E-06  -1.22508091E-06
   2.86966647E-01    9   7.64641820E-07  -5.35788496E-07
   2.86966647E-01   10   5.32419866E-07  -5.52139682E-07
   2.86966647E-01   11   4.01765856E-07  -3.29168650E-07
   2.86966647E-01   12   3.52588518E-07  -2.74025082E-07
   2.86966647E-01   13   2.55356539E-07  -1.96524694E-07
   2.86966647E-01   14   2.08214846E-07  -1.62953455E-07
   2.86966647E-01   15   2.05000462E-07  -1.73976987E-07
   2.86966647E-01   16   1.68885433E-07  -8.76102619E-08
   2.86966647E-01   17   1.37473463E-07  -1.20052575E-07
   2.86966647E-01   18   1.36557231E-07  -1.22641886E-07
   2.86966647E-01   19   1.36447844E-07  -8.70322723E-08
   2.86966647E-01   20   1.31095780E-07  -7.73792392E-08
   2.91912624E-01  -12  -4.24990575E-08   2.59389438E-08
   2.91912624E-01  -11  -3.98706884E-08  -1.75045740E-08
   2.91912624E-01  -10  -3.21256977E-08  -4.62992041E-08
   2.91912624E-01   -9  -1.99195527E-08  -1.06861210E-08
   2.91912624E-01   -8  -1.22670758E-08  -2.94667005E-08
   2.91912624E-01   -7   5.54338129E-10   1.48087847E-07
   2.91912624E-01   -6  -1.47577382E-07   3.32101353E-07
   2.91912624E-01   -5  -3.34720496E-07   4.62243091E-07
   2.91912624E-01   -4  -3.83198899E-07   5.81842576E-07
   2.91912624E-01   -3   5.51426865E-06  -3.44136392E-06
   2.91912624E-01   -2   3.23791103E-05  -6.17165094E-05
   2.91912624E-01   -1   1.14268310E-04  -2.77626191E-04
   2.91912624E-01    0  -5.00656087E-04   1.60937811E-03
   2.91912624E-01    1   6.37230228E-05  -4.10712386E-05
   2.91912624E-01    2  -2.80450103E-05   5.67135181E-05
   2.91912624E-01    3  -4.27412401E-06   7.79063903E-06
   2.91912624E-01    4  -4.37811246E-06   6.42920772E-06
   2.91912624E-01    5  -1.00507500E-06   1.99169331E-06
   2.91912624E-01    6   1.53173184E-07  -4.65786141E-07
   2.91912624E-01    7  -7.46928006E-08   6.33023156E-07
   2.91912624E-01    8   3.25348807E-07  -1.43958045E-07
   2.91912624E-01    9   1.57742571E-07   8.92309092E-09
   2.91912624E-01   10   1.42784716E-07  -1.12128382E-07
   2.91912624E-01   11   1.21565366E-07  -6.25845080E-08
   2.91912624E-01   12   1.37692284E-07  -6.80324391E-08
   2.91912624E-01   13   9.67435973E-08  -4.08294506E-08
   2.91912624E-01   14   7.82610515E-08  -4.14342550E-08
   2.91912624E-01   15   9.88579591E-08  -7.17164747E-08
   2.91912624E-01   16   7.25555370E-08  -2.68177665E-09
   2.91912624E-01   17   5.14339567E-08  -4.59207595E-08
   2.91912624E-01   18   5.93696705E-08  -5.65422492E-08
   2.91912624E-01   19   6.20309425E-08  -2.44722708E-08
   2.91912624E-01   20   5.67009550E-08  -1.57963826E-08
   2.96858600E-01  -12   1.77744897E-08  -4.95412189E-08
   2.96858600E-01  -11   2.87850000E-08  -9.09741843E-08
   2.96858600E-01  -10   5.61297153E-08  -1.19677023E-07
   2.96858600E-01   -9   8.49793639E-08  -1.00845775E-07
   2.96858600E-01   -8   8.03257296E-08  -1.37781788E-07
   2.96858600E-01   -7   9.14442400E-08   3.28022768E-08
   2.96858600E-01   -6   3.59056548E-08   1.37806253E-07
   2.96858600E-01   -5  -4.47381068E-08   1.46367364E-07
   2.96858600E-01   -4  -9.48193004E-08   1.29716035E-07
   2.96858600E-01   -3   5.72014765E-06  -3.77108837E-06
   2.96858600E-01   -2   3.42836608E-05  -6.36423505E-05
   2.96858600E-01   -1   1.17141060E-04  -2.83484563E-04
   2.96858600E-01    0  -5.02857080E-04   1.61546024E-03
   2.96858600E-01    1   6.45282252E-05  -4.33188828E-05
   2.96858600E-01    2  -2.38795473E-05   5.59161487E-05
   2.96858600E-01    3  -4.76704594E-06   5.97508393E-06
   2.96858600E-01    4  -2.15103194E-06   4.52225346E-06
   2.96858600E-01    5  -2.02542932E-06   3.00700308E-06
   2.96858600E-01    6  -2.66564959E-06   2.57643945E-06
   2.96858600E-01    7  -1.44646883E-06   1.64330488E-06
   2.96858600E-01    8  -8.81844447E-07   9.74281618E-07
   2.96858600E-01    9  -4.71561372E-07   5.71346638E-07
   2.96858600E-01   10  -2.61414333E-07   3.43262193E-07
   2.96858600E-01   11  -1.68917266E-07   2.12701002E-07
   2.96858600E-01   12  -8.54178204E-08   1.44933487E-07
   2.96858600E-01   13  -6.76985128E-08   1.19554064E-07
   2.96858600E-01   14  -5.62253895E-08   8.35883029E-08
   2.96858600E-01   15  -1.12867144E-08   3.41368152E-08
   2.96858600E-01   16  -2.71876534E-08   8.41899537E-08
   2.96858600E-01   17  -3.74219497E-08   3.04662642E-08
   2.96858600E-01   18  -2.03447546E-08   1.17591392E-08
   2.96858600E-01   19  -1.47871245E-08   3.97155178E-08
   2.96858600E-01   20  -2.00274340E-08   4.72466174E-08
   3.01804577E-01  -12   7.76916511E-08  -1.23589514E-07
   3.01804577E-01  -11   9.71349216E-08  -1.62396356E-07
   3.01804577E-01  -10   1.43782091E-07  -1.90378082E-07
   3.01804577E-01   -9   1.89102038E-07  -1.88352929E-07
   3.01804577E-01   -8   1.72501658E-07  -2.42311144E-07
   3.01804577E-01   -7   1.80728402E-07  -7.89165553E-08
   3.01804577E-01   -6   2.17589211E-07  -5.22346401E-08
   3.01804577E-01   -5   2.42554612E-07  -1.64665421E-07
   3.01804577E-01   -4   1.90993753E-07  -3.09596071E-07
   3.01804577E-01   -3   5.91220017E-06  -4.07878306E-06
   3.01804577E-01   -2   3.60674261E-05  -6.53258209E-05
   3.01804577E-01   -1   1.19795003E-04  -2.88818811E-04
   3.01804577E-01    0  -5.04774015E-04   1.62047117E-03
   3.01804577E-01    1   6.52939712E-05  -4.54006399E-05
   3.01804577E-01    2  -1.98932998E-05   5.51553371E-05
   3.01804577E-01    3  -5.20203946E-06   4.18680080E-06
   3.01804577E-01    4   6.00837923E-08   2.59920694E-06
   3.01804577E-01    5  -3.03623539E-06   3.99181587E-06
   3.01804577E-01    6  -5.42513304E-06   5.57190182E-06
   3.01804577E-01    7  -2.79192571E-06   2.62361692E-06
   3.01804577E-01    8  -2.07139799E-06   2.07560261E-06
   3.01804577E-01    9  -1.09298035E-06   1.12445917E-06
   3.01804577E-01   10  -6.60726297E-07   7.92036983E-07
   3.01804577E-01   11  -4.55624324E-07   4.83365933E-07
   3.01804577E-01   12  -3.05895161E-07   3.54537464E-07
   3.01804577E-01   13  -2.29955123E-07   2.76799211E-07
   3.01804577E-01   14  -1.88659815E-07   2.05976587E-07
   3.01804577E-01   15  -1.20025384E-07   1.38394227E-07
   3.01804577E-01   16  -1.25444876E-07   1.68721879E-07
   3.01804577E-01   17  -1.24721597E-07   1.05344826E-07
   3.01804577E-01   18  -9.86548763E-08   7.88939179E-08
   3.01804577E-01   19  -9.02120749E-08   1.02357185E-07
   3.01804577E-01   20  -9.52988489E-08   1.08631455E-07
   3.06750554E-01  -12   1.34408983E-07  -1.92653728E-07
   3.06750554E-01  -11   1.61970741E-07  -2.28351724E-07
   3.06750554E-01  -10   2.26744040E-07  -2.55027552E-07
   3.06750554E-01   -9   2.87623487E-07  -2.69027351E-07
   3.06750554E-01   -8   2.60038812E-07  -3.37933634E-07
   3.06750554E-01   -7   2.64239742E-07  -1.81411064E-07
   3.06750554E-01   -6   3.88792338E-07  -2.28431407E-07
   3.06750554E-01   -5   5.13366889E-07  -4.55766071E-07
   3.06750554E-01   -4   4.60750470E-07  -7.14886747E-07
   3.06750554E-01   -3   6.08725254E-06  -4.35291357E-06
   3.06750554E-01   -2   3.76672375E-05  -6.67283816E-05
   3.06750554E-01   -1   1.22141786E-04  -2.93475371E-04
